survey,region,is_mainland,cell_id,has_obs,prevalence,se_prevalence,logit_prevalence,se_logit
2015,Choco,1,Choco | 2015,1,0.40663076524301006,0.048197161652046294,-0.3779112978321123,0.19975433102163498
2015,Huila,1,Huila | 2015,1,0.32114468501842663,0.06817976358301296,-0.7485162656804667,0.31273574976084384
2015,La Guajira,1,La Guajira | 2015,1,0.4381341095949769,0.062408095821725164,-0.2487381424437712,0.25351356275984405
2015,Magdalena,1,Magdalena | 2015,1,0.31642250942847083,0.06444376306117768,-0.7702616472441188,0.29793791096299543
2015,Meta,1,Meta | 2015,1,0.20208106028007855,0.0621826261965234,-1.3733381075701958,0.38564230878835615
2015,Narimo,1,Narimo | 2015,1,0.3006663281419832,0.080127165246897,-0.8441268788754245,0.38107507629818327
2015,Norte de Santander,1,Norte de Santander | 2015,1,0.4108260431133048,0.08285314133062487,-0.3605516106744714,0.3423004506448903
2015,Quindio,1,Quindio | 2015,1,0.18656468468388032,0.051187201854850005,-1.4724883957258021,0.33729424225864024
2015,Risaralda,1,Risaralda | 2015,1,0.13692181704882778,0.050456276774037224,-1.841095196907957,0.4269651299225087
2015,Santander,1,Santander | 2015,1,0.1741518987247849,0.059737451554499076,-1.5564829602836485,0.41535390978955067
2015,Sucre,1,Sucre | 2015,1,0.22347889403955976,0.056430986413518104,-1.2455068473415218,0.3251830229045562
2015,Tolima,1,Tolima | 2015,1,0.25402068067066974,0.07354271623479544,-1.0772821940734731,0.38810014314943925
2015,Valle,1,Valle | 2015,1,0.23623439893823092,0.043320074478005316,-1.173436409246227,0.24009657402990978
2015,Arauca,1,Arauca | 2015,1,0.2484773895934731,0.07755361258776607,-1.1067494419294077,0.41531068590029846
2015,Casanare,1,Casanare | 2015,1,0.32651516524020296,0.07840746181628494,-0.7239890829960431,0.35655474231360945
2015,Putumayo,1,Putumayo | 2015,1,0.15554305174618185,0.071787668215368,-1.6917712025665919,0.5465397048857589
2015,San Andres y Providencia,0,San Andres y Providencia | 2015,1,0.3210751243112484,0.07540074322506587,-0.7488353539329904,0.3458973588587327
2015,Amazonas,1,Amazonas | 2015,1,0.535858430853352,0.12408138836666506,0.14368039303190155,0.4988915062682304
2015,Guainia,1,Guainia | 2015,1,0.4659846088355873,0.10162468889027775,-0.13627205561971611,0.40838885569457833
2015,Guaviare,1,Guaviare | 2015,1,0.1794596932948976,0.04804606852733911,-1.5200124010639058,0.3262804223494551
2015,Vaupes,1,Vaupes | 2015,1,0.6891914999270363,0.10060189129589765,0.7963422042003554,0.46964893892428416
2015,Vichada,1,Vichada | 2015,1,0.30221374001249,0.06749516630727931,-0.8367783226603778,0.3200634282732722
