variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
theta[87],-1.0816587523575,-1.08182585,0.16860431781418375,0.16652353412099996,-1.36102897,-0.8005860570000001,1.000351166454905,6152.798897949271,3243.447828397163
theta[88],-0.6436891334475,-0.643119605,0.14728479725740412,0.14700572039999993,-0.8830596395,-0.4045888945,1.0008053561606607,6589.63300107114,3131.6664707169557
theta[89],-1.0529259989475,-1.05145145,0.16190935164828668,0.16275389759999997,-1.32292903,-0.785280987,1.0010355370051622,6185.892326345532,2633.0673548932937
theta[90],-1.21205990412,-1.2136874,0.11635553177348068,0.11600107029000006,-1.40254081,-1.021677205,1.0001677940006437,6244.50583344462,2984.4680582184756
theta[91],-0.95622032682,-0.95532231,0.19702862668073562,0.20182278717300006,-1.2751083899999998,-0.6322105310000001,1.000892424242342,5866.073079995629,3060.9745395016193
theta[92],-1.0054857664775,-1.00387665,0.151537611234574,0.1545714800909999,-1.2542335450000002,-0.7576715145,1.0004909103918145,7300.4528447177745,2588.072925131656
theta[93],-1.1468329796175,-1.14444665,0.1640444196970494,0.16528388036999983,-1.41866738,-0.8777443145000001,1.0028248688303056,7582.8697595895965,3332.5273240605925
theta[94],-0.7776010029525,-0.77616559,0.17860269138096987,0.17997520839900008,-1.06556526,-0.48506403400000003,0.9999751532964597,4947.01480257357,2967.669114998365
theta[95],-0.2503867544000325,-0.251939645,0.17656959103420033,0.17776571927099996,-0.5339875714999999,0.045021399199999944,1.0014619482218736,6223.523972868963,3233.1868630049703
theta[96],-0.67027949455275,-0.67033895,0.1789816769599091,0.17699696151899996,-0.9612518825,-0.3671639455000002,1.0015005058234412,6624.138791905418,3089.1700589466964
theta[97],-1.2509020697325,-1.2510512500000002,0.17610033396681327,0.17157203175000035,-1.54746964,-0.9605185105,1.001555010966298,6509.450243264786,3087.955124929002
theta[98],-0.10201424391499032,-0.103914655,0.20999860800187414,0.20939702362949997,-0.4351555425,0.24341467849999995,1.004938496601056,4665.641016455247,3376.211843822448
theta[99],-1.15855566748,-1.1601903,0.17303883920382396,0.17273928272999992,-1.44618692,-0.8803314045,1.0007295896286459,6228.099289964111,2660.767462440263
p[1],0.3273434543925,0.32669418,0.025419601457535274,0.025551291485999994,0.286492402,0.370367491,1.0027358018660215,6410.207221280522,3082.7594168340706
p[2],0.521617485545,0.52089663,0.03614023121144001,0.03636175092899996,0.46246086999999997,0.581947716,1.0020484455397098,5674.60933791596,3462.338232696606
p[3],0.3205031998,0.31987514,0.027058411182957175,0.027010192125000002,0.27778779249999996,0.3664307285,1.0001023408408196,6076.486510758272,2784.905648579959
p[4],0.44829755101,0.44800757,0.036443412528066134,0.03698637772200006,0.3883102825,0.50827102,1.0021924028480975,6019.196452864212,2785.113853501063
